,DateTime,Outlet,Sentiment,Sentiment Neg,Sentiment Neu,Sentiment Pos,Text,Tweets Ago
21,Sun Mar 25 22:06:18 +0000 2018,@CBSTweet,-0.4767,0.171,0.829,0.0,A past family grievance is brought to light when Henry’s sister pays a visit on #MadamSecretary tonight https://t.co/KQZlzjlhjV,21.0
22,Sun Mar 25 22:04:46 +0000 2018,@CBSTweet,-0.8807,0.326,0.674,0.0,"Dylan thinks he’s gone back to his normal life but when a murder victim is bizarrely displayed, Lizzie turns to him… https://t.co/axPbXCDeoi",22.0
23,Thu Mar 22 17:11:12 +0000 2018,@CBSTweet,0.4019,0.0,0.87,0.13,"This Just In: #CBS announced season finale dates for its primetime comedies, drama and unscripted series. Find out… https://t.co/iJ8sRM4zFR",23.0
24,Thu Mar 22 16:04:16 +0000 2018,@CBSTweet,0.6908,0.091,0.632,0.277,#Survivor Ghost Island is “boo-tiful.” Most-watched show on Wednesday. Also tops in key demos.  @CBS wins night in… https://t.co/r36nTABMEs,24.0
25,Thu Mar 22 04:53:55 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,We got some BIG news during the #BigBangTheory #PaleyFest panel! The season finale WILL be a wedding and Sheldon's… https://t.co/Tjl7nZJpNE,25.0
26,Thu Mar 22 03:25:20 +0000 2018,@CBSTweet,0.7482,0.0,0.672,0.328,#YoungSheldon is at #PaleyFest!!!! RT to show them some love ❤️ https://t.co/855KUwlJxA,26.0
27,Wed Mar 21 18:41:35 +0000 2018,@CBSTweet,0.3818,0.0,0.852,0.148,.@colbertlateshow continues massive growth. Adds +680K viewers in Nielsen Live +3day viewing. Leads competition by… https://t.co/HdD7fZPjAi,27.0
28,Wed Mar 21 18:39:07 +0000 2018,@CBSTweet,0.6458,0.0,0.737,0.263,JUST IN! @CBS leads #DaytimeEmmyAward nominations w/ 76! Congrats to all! https://t.co/buTZWQ0iiP https://t.co/IeQCy1eokG,28.0
29,Wed Mar 21 16:37:27 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,"BIG DAY on #TheTalk! @DaytimeEmmys Nominations are announced live! Plus, Oscar &amp; GRAMMY Award-winning global supers… https://t.co/DYk6VQnWG2",29.0
30,Tue Mar 20 19:11:57 +0000 2018,@CBSTweet,-0.1531,0.096,0.904,0.0,Don’t miss the @CBSWatch March/April issue with covers of @NCISLA star @DanielaRuah and @CBSEveningNews anchor… https://t.co/BtAABYLeog,30.0
31,Tue Mar 20 19:02:25 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,"#CBSDaytime As 45th Anniversary approaches, #YR posts largest audience in over a month. #BoldandBeautiful and… https://t.co/SeCTnOgVGH",31.0
32,Tue Mar 20 18:55:24 +0000 2018,@CBSTweet,0.6114,0.0,0.818,0.182,#CBS shoots and scores! Wins 6 nights to claim weekly ratings title. #NCIS is week's most-watched show. #INSTINCT i… https://t.co/7MQgn29KoE,32.0
33,Tue Mar 20 17:47:36 +0000 2018,@CBSTweet,0.6114,0.0,0.8,0.2,Today #TheTalk gets soaped! Stars from @YandR_CBS come to celebrate 45 years with Peter Bergman @ginatognoni… https://t.co/HNFgn0UyA2,33.0
34,Tue Mar 20 16:12:33 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,.@kennychesney @ladyantebellum @blakeshelton @KeithUrban 2 perform on 53rd @ACMawards LIVE April 15 #CBS!… https://t.co/mn6dUXkLgc,34.0
35,Mon Mar 19 16:45:07 +0000 2018,@CBSTweet,0.4215,0.0,0.851,0.149,#CBSRatingsNews: New series premiere #Instinct ranks as #1 Entertainment Show for Sunday Night with #NCISLA and… https://t.co/nn6WQZPRch,35.0
36,Mon Mar 19 16:45:07 +0000 2018,@CBSTweet,0.4215,0.0,0.851,0.149,#CBSRatingsNews: New series premiere #Instinct ranks as #1 Entertainment Show for Sunday Night with #NCISLA and… https://t.co/nn6WQZPRch,36.0
37,Mon Mar 19 16:14:45 +0000 2018,@CBSTweet,0.6114,0.0,0.8,0.2,"TODAY on #TheTalk actress @Krystenritter! Plus, later this week the cast of  @YandR_CBS celebrate 45 years,… https://t.co/72QQFpC4PV",37.0
38,Sun Mar 18 23:37:04 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,New start times in East/Central Time Zones #60Minutes 7:37ET/6:37CT #Instinct series premiere 8:37ET/7:37CT #NCISLA… https://t.co/N2hIkQIiTH,38.0
39,Thu Mar 15 17:36:27 +0000 2018,@CBSTweet,-0.7865,0.33,0.599,0.071,#Survivor GHOST ISLAND terrifies competition.  #1 program of night across the board for 3rd straight week. No one e… https://t.co/daL84a96h1,39.0
40,Thu Mar 15 17:08:28 +0000 2018,@CBSTweet,0.8439,0.0,0.687,0.313,"It’s the first ever #KidsWeek on #PriceIsRight! All week kids get the chance to come on down and win big prizes, be… https://t.co/H3FFjnaRCr",40.0
41,Thu Mar 15 16:28:43 +0000 2018,@CBSTweet,-0.4574,0.166,0.834,0.0,"#CBSRatingsNews: #Survivor frightens the competition, remaining the #1 program on Wednesday in Viewers and Demos!… https://t.co/43GxpMK9ux",41.0
42,Wed Mar 14 18:43:38 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,"#CBSRatingsNews: The Late Show With Stephen Colbert’s Weekly Audience
Averages is Nearly Four Million Viewers Accor… https://t.co/B0Tg4H5erL",42.0
43,Wed Mar 14 17:47:48 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,"TODAY on #TheTalk: @joshduhamel discusses his new film with the ladies! Plus, the biggest headlines from today's ho… https://t.co/5scKJPR8bA",43.0
44,Wed Mar 14 16:31:40 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,#CBSRatingsNews: #CBS is Tuesday's most watched Network with #NCIS taking the night as the nights most watched prog… https://t.co/CCLYM3F8tN,44.0
45,Tue Mar 13 19:04:21 +0000 2018,@CBSTweet,0.4199,0.0,0.843,0.157,#CBSRatingsNews: #CBS Takes Weekly Viewer  Crown!  #BigBangTheory and #NCIS Continue as Most-Watched Comedy And Dra… https://t.co/krZSgJwy3w,45.0
46,Tue Mar 13 17:34:18 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,"Everybody sing, everybody dance! Today @LionelRichie takes a seat at #TheTalk table spilling about his new gig, Mic… https://t.co/XEiXSCfAr8",46.0
47,Tue Mar 13 15:28:18 +0000 2018,@CBSTweet,0.6114,0.0,0.79,0.21,Music all-stars celebrate @EltonOfficial &amp; perform classic hit songs on #GRAMMYConcert 4/10 9-11pm on #CBS!… https://t.co/CXVlmFvVkm,47.0
48,Tue Mar 13 05:07:26 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,.@MadamSecretary teamed up with @HRC &amp; @OutRightIntl to discuss Sunday’s episode which covers the ongoing persecuti… https://t.co/66zescIe1n,48.0
49,Mon Mar 12 17:42:54 +0000 2018,@CBSTweet,0.1027,0.0,0.924,0.076,"Program Advisory: #CodeBlack will now debut Wednesday, April 25 10/9c and #CriminalMinds season finale expands to t… https://t.co/m7Zhryb9lL",49.0
50,Sun Mar 11 23:04:42 +0000 2018,@CBSTweet,0.2263,0.0,0.899,0.101,Do a psychic’s visions have a place in government? Elizabeth is about to find out on @MadamSecretary tonight 10/9c https://t.co/JZSrpjkUrz,50.0
51,Sun Mar 11 22:43:42 +0000 2018,@CBSTweet,0.5267,0.117,0.639,0.244,#NCISLA unites with Hetty’s team from the Vietnam Way in a dangerous rescue mission to save Hetty tonight 9pm ET/PT… https://t.co/3u3wv09zCx,51.0
52,Sat Mar 10 17:38:08 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,#CBSRatingsNews: Big victory in viewers and demos for #CBS Friday! #MacGyver #H50 and #BlueBloods all place first i… https://t.co/yz2Vxh3f7S,52.0
53,Fri Mar 09 18:23:32 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,"#Ransom returns for a second season on Saturday, April 7 8/7c! #CBS @RansomCBS https://t.co/lzs2IxcLHR",53.0
54,Fri Mar 09 18:09:53 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,It's a magical day on #TheTalk w/ @Ava DuVernay​ &amp; @stormreid​ dishing about #AWrinkleInTime​ + Michael Jackson's s… https://t.co/grjMOKFWpR,54.0
55,Thu Mar 08 18:54:50 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,"Schedule some time for #TheTalk today with @EricBana67 discussing his new film + #EverybodyTalks topics: Tommy Lee,… https://t.co/19Nd267OQK",55.0
56,Thu Mar 08 17:36:23 +0000 2018,@CBSTweet,-0.5994,0.242,0.698,0.06,"#CBSRatingsNews: #Survivor Ghost Island is Wednesday's Number One Program in Viewers and Demos, Scaring The Rest of… https://t.co/eDmcMx9T0K",56.0
57,Wed Mar 07 19:23:00 +0000 2018,@CBSTweet,0.6369,0.0,0.802,0.198,#CBSRatingsNews: Last night THE LATE SHOW Delivered Best Metered Market Ratings in 2 months. Last weeks Average Aud… https://t.co/lT7BsIdezb,57.0
58,Wed Mar 07 19:22:03 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,#CBSRatingsNews: #CBS is thorn in the rose’s side. #NCIS beats #TheBachelor by +61% in viewers at 8:00 while #Bull… https://t.co/lHpeOPCgJU,58.0
59,Wed Mar 07 17:20:50 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,.@Jason_Aldean @KelseaBallerini @DierksBentley @LukeBryanOnline @FLAGALine @mirandalambert @MarenMorris… https://t.co/8VR2tdqlKr,59.0
60,Tue Mar 06 19:05:33 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,"TODAY #TheTalk gets loca with international superstar @ricky_martin +mom of @ddlovato, author @DiannaDeLaGarza​ dis… https://t.co/Fpn59AYdCm",60.0
61,Tue Mar 06 03:21:59 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,Talk about #MondayMotivation https://t.co/wpGdyjHsxC,61.0
62,Mon Mar 05 18:33:54 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,TODAY on #TheTalk the ladies recap last night's #Oscars w/ @etnow's @KevinFrazier​! + @clarkgregg​ visits us at the… https://t.co/T1yly6X8Tk,62.0
63,Mon Mar 05 03:27:04 +0000 2018,@CBSTweet,0.5994,0.0,0.339,0.661,Congratulations @AllisonBJanney https://t.co/nN6DlOX7bS,63.0
64,Mon Mar 05 03:24:58 +0000 2018,@CBSTweet,0.9413,0.0,0.448,0.552,Congratulations to @MomCBS star @AllisonBJanney on her #Oscars win for Best Supporting Actress for #Itonya https://t.co/X4fI3JAlaE,64.0
65,Thu Mar 01 18:25:46 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,"TODAY on #TheTalk: @theJaimePressly dishes on her hit show, @MomCBS! + #EverybodyTalks: Ryan Seacrest, Oprah Winfre… https://t.co/WUevqlVDMK",65.0
66,Thu Mar 01 17:31:19 +0000 2018,@CBSTweet,0.2808,0.12,0.675,0.205,“SURVIVOR: GHOST ISLAND” SPOOKS COMPETITION AS NUMBER ONE PROGRAM OF THE NIGHT IN VIEWERS AND DEMOS. CBS EASILY WIN… https://t.co/BkMzsoYFyL,66.0
67,Thu Mar 01 16:05:23 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,53rd @ACMawards Nominations Revealed + @Reba Returns to Host LIVE from Las Vegas @MGMGrand April 15 @ 8pm on #CBS!… https://t.co/Z4QKaNcpeJ,67.0
68,Wed Feb 28 20:04:55 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,"An Olympian Feat! Against Skating, Skiing, Sledding And Curling, Over 3.5 Million Nightly Viewers Tuned In to… https://t.co/ShSjvYrrCw",68.0
69,Wed Feb 28 18:26:28 +0000 2018,@CBSTweet,0.4019,0.0,0.828,0.172,TODAY #TheTalk welcomes @edgarramirez25 &amp; @IyanlaVanzant + #EverybodyTalks topics: Marjory Stoneman Douglas High Sc… https://t.co/122qUOQMn4,69.0
70,Wed Feb 28 02:06:11 +0000 2018,@CBSTweet,0.4299,0.0,0.806,0.194,Pride assists with an off-the-books investigation tonight. Don't miss an all-new episode of #NCISNOLA tonight at 10… https://t.co/w2nTI8sNVq,70.0
71,Wed Feb 28 02:02:41 +0000 2018,@CBSTweet,-0.5267,0.227,0.629,0.143,#Bull knows that a drug dealer &amp; cop killer is just pretending to be schizophrenic to avoid jail…but can he help th… https://t.co/pBnEgEl8y2,71.0
72,Wed Feb 28 01:00:27 +0000 2018,@CBSTweet,-0.8655,0.421,0.476,0.103,McGee’s worst nightmare comes true! #NCIS strikes a deal allowing murderer Triff (@FrenchStewart) into his home in… https://t.co/iI973pqxCt,72.0
73,Tue Feb 27 02:38:38 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,A modern-day man at a crossroads in his life decides to live strictly by the bible in the series premiere of… https://t.co/YOxWcS2hTD,73.0
74,Tue Feb 27 00:58:37 +0000 2018,@CBSTweet,0.4939,0.0,0.868,0.132,Will Joe be able to learn how to take care of himself when Bev starts volunteering at the hospital? Tonight 8:30/7:… https://t.co/jO2dQkmjO5,74.0
75,Tue Feb 27 00:54:06 +0000 2018,@CBSTweet,0.6908,0.0,0.749,0.251,Vanessa &amp; Kevin agree to be each other’s wingman and try their hand at matchmaking @KevinCanWaitCBS tonight 8/7c https://t.co/Zi6xp2B0pA,75.0
76,Tue Feb 27 00:44:22 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,Check out our Instagram Takeovers: #KevinCanWait: https://t.co/RnOfDZspLV #ManWithAPlan: https://t.co/2PWT1DWYcw… https://t.co/60taEP4ZNG,76.0
77,Mon Feb 26 18:08:39 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,"#TheTalk is jam-packed today w/ @LivinBiblically's Johnny Galecki, @jrfergjr &amp; @linzkraft + #BBCeleb winner… https://t.co/fcQ1co5Jhm",77.0
78,Sat Feb 24 18:07:08 +0000 2018,@CBSTweet,0.4767,0.0,0.819,0.181,#CBSRatingsNews: #CBS takes home the silver medal 🥈 with #BBCeleb and #BlueBloods driving a Friday increase.… https://t.co/SaHvWE6xjr,78.0
79,Fri Feb 23 22:37:02 +0000 2018,@CBSTweet,-0.431,0.325,0.489,0.186,DON'T MISS TONIGHTS DOUBLE EVICTION! Who do you think will win #BBCeleb?! https://t.co/cQEWTFZmoQ,79.0
80,Thu Feb 22 18:24:14 +0000 2018,@CBSTweet,-0.2023,0.114,0.886,0.0,TODAY on #TheTalk: @CherylHines visits + #everybodytalks: Should teachers be armed? The controversial proposal disc… https://t.co/0xOUll2Rrr,80.0
81,Wed Feb 21 19:15:52 +0000 2018,@CBSTweet,0.3818,0.0,0.833,0.167,"#CBSRatingsNews: CBS Is Not Playing Games, But Claims Ratings Silver In Viewers And Demos. Network Had Top Four Mos… https://t.co/1orR1G9Bzm",81.0
82,Tue Feb 20 18:22:53 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,TODAY on #TheTalk: @ShannonElizab &amp; @MettaWorldPeace dish exclusively on #BBCeleb + @PatriciaHeaton serves up new r… https://t.co/X33ujYWsHC,82.0
83,Tue Feb 20 17:52:25 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,"CBS Orders ""TKO,"" a New Competition Series From Mark Burnett and MGM Television For Summer 2018.… https://t.co/DvAp3rJlwh",83.0
84,Mon Feb 19 23:53:37 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,"The house guests ""tweet"" about #SteveHarvey, #Scaramucci and alliances in tonight's #BBCeleb https://t.co/NR0f8gTp8h",84.0
85,Sun Feb 18 23:59:09 +0000 2018,@CBSTweet,0.9402,0.0,0.45,0.55,Congratulations to #Mom star @AllisonBJanney on winning Best Supporting Actress at the  #EEBAFTAs  for #ITonya!… https://t.co/awTWVcXfMS,85.0
86,Fri Feb 16 18:25:58 +0000 2018,@CBSTweet,0.8478,0.0,0.62,0.38,"Yay, it's Friday! Join the fun on #TheTalk today with @jessetyler​ + see what happens when @TheRealEve &amp;… https://t.co/PvEugEwQ0A",86.0
87,Tue Feb 13 00:20:46 +0000 2018,@CBSTweet,0.296,0.0,0.896,0.104,Sneak Peek: @Omarosa Shares More Inside Perspective From Her Time in the White House On Tonight’s CELEBRITY BIG BRO… https://t.co/9T1lASYq3t,87.0
88,Mon Feb 12 17:32:24 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,TODAY: #TheTalk is LIVE with @ChuckLiddell​ dishing about the #BBCeleb house +@DarrenCriss visits! Preview: https://t.co/scJIrAhOgW,88.0
89,Sat Feb 10 02:43:29 +0000 2018,@CBSTweet,0.5719,0.0,0.351,0.649,Happy #NationalPizzaDay https://t.co/s9JaMflIrQ,89.0
90,Thu Feb 08 18:56:02 +0000 2018,@CBSTweet,0.4574,0.0,0.834,0.166,TODAY @TheTalkCBS hits a high note w/ a special outdoor performance from @charlieputh​ from New York street! https://t.co/UNarniLNeI,90.0
91,Thu Feb 08 16:55:01 +0000 2018,@CBSTweet,-0.6705,0.244,0.756,0.0,"#CBSRatingsNews: Premiere of #BBCeleb strikes ratings gold. #1 program of the night in viewers and demos, beating i… https://t.co/1Koybr7Piy",91.0
92,Thu Feb 08 01:50:50 +0000 2018,@CBSTweet,0.508,0.0,0.865,0.135,"Phil throws a BIG twist at the teams! For the first time ever, racers swap teammates for an entire leg! Special 2-h… https://t.co/nwtrQEtFzS",92.0
93,Thu Feb 08 01:00:50 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,#BBCeleb starts NOW! #CBS https://t.co/VtI4hIoKLi,93.0
94,Wed Feb 07 19:06:16 +0000 2018,@CBSTweet,-0.4215,0.156,0.781,0.062,"#CBSRatingsNews: #NCIS dominates their hour in viewers, beating closest competition by +77% making it Tuesday's MOS… https://t.co/zOLUxOAD1U",94.0
95,Wed Feb 07 18:02:49 +0000 2018,@CBSTweet,0.5916,0.0,0.806,0.194,"BUT FIRST! Before tonight's #BBCeleb on CBS, tune into @TheTalkCBS TODAY for a special sneak preview from… https://t.co/eEwn8RrnUO",95.0
96,Wed Feb 07 18:00:09 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,TODAY on #TheTalk: @KelseyGrammer​ discusses his latest project &amp; remembers #Frasier co-star #JohnMahoney +… https://t.co/T8g8fO04e3,96.0
97,Wed Feb 07 16:28:41 +0000 2018,@CBSTweet,0.7125,0.0,0.69,0.31,"#CBS has ordered a new global competition series, THE WORLD’S BEST https://t.co/xi5FUofLzJ https://t.co/D51RvVlUcd",97.0
98,Tue Feb 06 22:17:13 +0000 2018,@CBSTweet,0.0,0.0,1.0,0.0,#CBSRatingsNews: @colbertlateshow topped THREE MILLION viewers every night last week. Season to date audience is up… https://t.co/KghzWXgFKt,98.0
99,Tue Feb 06 01:37:27 +0000 2018,@CBSTweet,0.25,0.143,0.63,0.227,#TeamScorpion must set aside their romantic plans to help a doctor and pilot trapped inside a helicopter that crash… https://t.co/aZ6RlIakBX,99.0
0,Wed Apr 04 03:46:05 +0000 2018,@CNN,0.0,0.0,1.0,0.0,"President Trump said he wants to involve the military with guarding the US southern border, but some lawmakers in C… https://t.co/ne6c6urnCP",0.0
1,Wed Apr 04 03:31:05 +0000 2018,@CNN,0.4019,0.0,0.87,0.13,Deputy Attorney General Rod Rosenstein has picked a veteran prosecutor to help him oversee the Russia probe at the… https://t.co/4oq9WZeVIM,1.0
2,Wed Apr 04 03:16:53 +0000 2018,@CNN,0.3182,0.0,0.887,0.113,JUST IN: The woman responsible for shooting three people at the YouTube headquarters in Northern California has bee… https://t.co/TFMoLWxYME,2.0
3,Wed Apr 04 03:16:05 +0000 2018,@CNN,-0.128,0.093,0.837,0.07,A Trump appointee at the Department of Defense has resigned after a CNN KFile review found that he had posted birth… https://t.co/0TWWvhscVN,3.0
4,Wed Apr 04 03:11:04 +0000 2018,@CNN,0.0,0.0,1.0,0.0,"A filmmaker claims the creators of ""Stranger Things"" took the idea for the hit Netflix show from him, and he's read… https://t.co/hKagZbOaJq",4.0
5,Wed Apr 04 03:06:00 +0000 2018,@CNN,0.0,0.0,1.0,0.0,"""I knew what I was doing when I signed up for this."" Amanda Girdler has been a teacher in Oklahoma City for three y… https://t.co/TXd10VP9Du",5.0
6,Wed Apr 04 03:01:11 +0000 2018,@CNN,-0.296,0.104,0.896,0.0,"This police officer in Chattanooga, Tennessee, took a break from hiding Easter eggs this week to bust a move with r… https://t.co/G4u9kMtM9F",6.0
7,Wed Apr 04 02:51:03 +0000 2018,@CNN,0.0,0.0,1.0,0.0,"""Preposterous and disingenuous."" That's how the Washington Post is describing President Trump's insinuation that Je… https://t.co/kyXZ7dAHTS",7.0
8,Wed Apr 04 02:46:06 +0000 2018,@CNN,0.0,0.0,1.0,0.0,Facebook finds hundreds more accounts run by a Kremlin-linked troll group https://t.co/q78SFsLWZl https://t.co/uWQcpdRBjj,8.0
9,Wed Apr 04 02:31:06 +0000 2018,@CNN,0.0,0.0,1.0,0.0,Trump is on a tear about immigration. Here's what's really behind it | By Michael D'Antonio via @CNNOpinion… https://t.co/vzLB1VQRxr,9.0
10,Wed Apr 04 02:21:54 +0000 2018,@CNN,0.0,0.0,1.0,0.0,"A woman shot three people at YouTube HQ in Northern California and then apparently took her own life, officials say… https://t.co/6IrxOzHBnG",10.0
11,Wed Apr 04 02:16:04 +0000 2018,@CNN,0.4019,0.0,0.876,0.124,President Trump said he'd send the military to help guard the border until his long-promised border wall is built.… https://t.co/AHxvQvpBGe,11.0
12,Wed Apr 04 02:01:04 +0000 2018,@CNN,-0.2937,0.162,0.735,0.103,Trump's smearing of Jill McCabe is an outrage we can't ignore | By Jill Filipovic via @CNNOpinion… https://t.co/NtUqIu52t8,12.0
13,Wed Apr 04 01:51:03 +0000 2018,@CNN,0.0516,0.097,0.796,0.107,"Obamacare sign-ups remained strong in 2018, despite the Trump administration's repeated attacks, but next year is u… https://t.co/VOZw6gNYlo",13.0
14,Wed Apr 04 01:46:02 +0000 2018,@CNN,0.0,0.0,1.0,0.0,Viacom and CBS have been dancing around each other for years. Now their reunion might actually happen. https://t.co/DSEZaH7Ccy,14.0
15,Wed Apr 04 01:41:07 +0000 2018,@CNN,0.0,0.0,1.0,0.0,"Martin Sorrell, the CEO of the world's biggest ad agency, is under investigation over claims of ""personal misconduc… https://t.co/5vwhnvUJDh",15.0
16,Wed Apr 04 01:38:14 +0000 2018,@CNN,0.34,0.0,0.882,0.118,The Department of Homeland Security has confirmed that it has detected evidence of mobile snooping devices around W… https://t.co/rBezhd3umU,16.0
17,Wed Apr 04 01:27:01 +0000 2018,@CNN,0.128,0.103,0.773,0.124,How much is President Trump's inner circle based on good looks? CNN's Jeanne Moos reports on Trump's obsession with… https://t.co/Ya81yuIijR,17.0
18,Wed Apr 04 01:24:32 +0000 2018,@CNN,0.0,0.0,1.0,0.0,"""To think that after we've seen Las Vegas, Parkland, the Pulse nightclub shooting, that we would see an end to this… https://t.co/bhslkTr8Ay",18.0
19,Wed Apr 04 01:15:32 +0000 2018,@CNN,-0.5994,0.17,0.83,0.0,"As the nation remembers MLK's assassination in Memphis 50 years ago, CNN's John Blake writes that there's another l… https://t.co/f5DNAWRD2c",19.0
20,Wed Apr 04 01:09:31 +0000 2018,@CNN,0.4019,0.0,0.863,0.137,Special counsel Robert Mueller has told President Trump's lawyers that the President is not currently being conside… https://t.co/hvUYRijk7X,20.0
21,Wed Apr 04 01:01:14 +0000 2018,@CNN,0.4019,0.081,0.772,0.147,"Fred Guttenberg, father of a Parkland shooting victim: ""To win this in the long term, we need to break the back of… https://t.co/KduBeXrekF",21.0
22,Wed Apr 04 00:51:12 +0000 2018,@CNN,0.0,0.0,1.0,0.0,"For the first time in 50 years, Ambassador Andrew Young and the Rev. Jesse Jackson return together to the spot wher… https://t.co/BFiETYT9Cw",22.0
23,Wed Apr 04 00:39:56 +0000 2018,@CNN,0.0,0.0,1.0,0.0,An aide to EPA Administrator Scott Pruitt assisted last year in a search for housing options for Pruitt and his wif… https://t.co/vc9OUBbm2Q,23.0
24,Wed Apr 04 00:35:48 +0000 2018,@CNN,-0.34,0.103,0.897,0.0,"As questions swirled over whether or not he can hold onto his post, here's how the EPA's Scott Pruitt avoided tough… https://t.co/03oYunWZ7u",24.0
25,Wed Apr 04 00:20:55 +0000 2018,@CNN,0.6124,0.0,0.783,0.217,Keeping them Honest: President Trump insists nobody has been tougher on Russia than him. That would probably come a… https://t.co/UNdxuPhFOQ,25.0
26,Wed Apr 04 00:17:58 +0000 2018,@CNN,0.0,0.0,1.0,0.0,"Ratings for the first week of ""Roseanne"" tripled ABC's internal projections. Now the second week is here. Is there… https://t.co/ozvBgFsCNR",26.0
27,Wed Apr 04 00:08:21 +0000 2018,@CNN,0.0,0.0,1.0,0.0,"This artist has reimagined world leaders, including Donald Trump, Angela Merkel, and Bashar al-Assad, as refugees… https://t.co/KfsRMh2NHE",27.0
28,Wed Apr 04 00:05:17 +0000 2018,@CNN,0.0,0.0,1.0,0.0,The YouTube headquarters where a female shooter wounded three people before apparently taking her own life has more… https://t.co/G52XSQdHXm,28.0
29,Tue Apr 03 23:55:52 +0000 2018,@CNN,-0.2263,0.132,0.868,0.0,"In 1979, Jim McGinley, a teacher at Oklahoma City Public Schools, went on strike for higher pay. Almost 40 years la… https://t.co/Y2iQfHVkut",29.0
30,Tue Apr 03 23:47:47 +0000 2018,@CNN,0.0772,0.0,0.933,0.067,"The FDA has issued a rare mandatory recall for all kratom products manufactured, processed, packed or held by Trian… https://t.co/K7zcVHOc20",30.0
31,Tue Apr 03 23:42:16 +0000 2018,@CNN,-0.5267,0.246,0.685,0.069,"President Trump: ""Amazon is gonna have to pay much more money to the Post Office. There's no doubt about that""… https://t.co/YSmOuqPkUi",31.0
32,Tue Apr 03 23:32:20 +0000 2018,@CNN,0.0,0.0,1.0,0.0,Stormy Daniels’ lawyer reacts to @sethrogen saying he knew about the alleged affair between the porn star and Donal… https://t.co/8okCoRV2rf,32.0
33,Tue Apr 03 23:26:49 +0000 2018,@CNN,-0.8658,0.35,0.65,0.0,"A Kuwaiti court has sentenced a Lebanese man and his wife to death in absentia for the murder of a Filipina maid, t… https://t.co/6RCraGxHrZ",33.0
34,Tue Apr 03 23:25:42 +0000 2018,@CNN,0.0,0.0,1.0,0.0,The bunny who stole the show at the 140th White House Easter Egg Roll https://t.co/VJ0sI839v9 https://t.co/XKKPtjFc50,34.0
35,Tue Apr 03 23:22:37 +0000 2018,@CNN,0.296,0.0,0.896,0.104,Intel shares dipped several percentage points on a report that Apple plans to start making its own processors for M… https://t.co/4I4LmMsk4u,35.0
36,Tue Apr 03 23:20:46 +0000 2018,@CNN,0.1027,0.102,0.777,0.121,"Some oddities — like flamethrowers, bookbinding machines and artificial teeth — also made the cut for the Trump adm… https://t.co/93frkbAxPX",36.0
37,Tue Apr 03 23:14:32 +0000 2018,@CNN,0.0,0.0,1.0,0.0,China's aerospace and manufacturing industries are key areas of focus on the Trump administration's list of about 1… https://t.co/mdEEPRBkko,37.0
38,Tue Apr 03 23:10:17 +0000 2018,@CNN,0.0,0.0,1.0,0.0,"The long list of about 1,300 Chinese products that could be subject to US tariffs is here. Key areas of focus inclu… https://t.co/U7FRwwn2dA",38.0
39,Tue Apr 03 23:00:41 +0000 2018,@CNN,-0.7717,0.271,0.729,0.0,Fears of a trade war between the US and China just escalated again. The Trump administration has published a list o… https://t.co/tPoWWmkl3v,39.0
40,Tue Apr 03 22:52:10 +0000 2018,@CNN,0.0,0.0,1.0,0.0,The Mexican ambassador to the US said President Trump's apparent call for the US military to guard the US-Mexico bo… https://t.co/eRvLXgwcwI,40.0
41,Tue Apr 03 22:45:51 +0000 2018,@CNN,0.0,0.0,1.0,0.0,"2 Florida Republicans call for the ouster of Scott Pruitt, the embattled administrator of the Environmental Protect… https://t.co/oOF2GqIQjw",41.0
